index_x,Year,State,Employed persons ('000) (D7)_15–19,Employed persons ('000) (D7)_20–24,Employed persons ('000) (D7)_25–29,Employed persons ('000) (D7)_30–34,Employed persons ('000) (D7)_35–39,Employed persons ('000) (D7)_40–44,Employed persons ('000) (D7)_45–49,Employed persons ('000) (D7)_50–54,Employed persons ('000) (D7)_55–59,Employed persons ('000) (D7)_60–64,Labour force ('000) (D7)_15–19,Labour force ('000) (D7)_20–24,Labour force ('000) (D7)_25–29,Labour force ('000) (D7)_30–34,Labour force ('000) (D7)_35–39,Labour force ('000) (D7)_40–44,Labour force ('000) (D7)_45–49,Labour force ('000) (D7)_50–54,Labour force ('000) (D7)_55–59,Labour force ('000) (D7)_60–64,index_y,national_Employed persons ('000) (D7)_15–19,national_Employed persons ('000) (D7)_20–24,national_Employed persons ('000) (D7)_25–29,national_Employed persons ('000) (D7)_30–34,national_Employed persons ('000) (D7)_35–39,national_Employed persons ('000) (D7)_40–44,national_Employed persons ('000) (D7)_45–49,national_Employed persons ('000) (D7)_50–54,national_Employed persons ('000) (D7)_55–59,national_Employed persons ('000) (D7)_60–64,national_Labour force ('000) (D7)_15–19,national_Labour force ('000) (D7)_20–24,national_Labour force ('000) (D7)_25–29,national_Labour force ('000) (D7)_30–34,national_Labour force ('000) (D7)_35–39,national_Labour force ('000) (D7)_40–44,national_Labour force ('000) (D7)_45–49,national_Labour force ('000) (D7)_50–54,national_Labour force ('000) (D7)_55–59,national_Labour force ('000) (D7)_60–64,Female_Unemployment Rate (%) (D6),Male_Unemployment Rate (%) (D6),national_Female_Unemployment Rate (%) (D6),national_Male_Unemployment Rate (%) (D6),index_x_,Employed persons ('000) (D3)_Certificate,Employed persons ('000) (D3)_Degree,Employed persons ('000) (D3)_Diploma,Employed persons ('000) (D3)_No certificate,Employed persons ('000) (D3)_Not applicable,Employed persons ('000) (D3)_PT3/PMR/SRP/LCE/SRA or equivalent,Employed persons ('000) (D3)_Religious certificate,Employed persons ('000) (D3)_SPM or equivalent,Employed persons ('000) (D3)_STPM or equivalent,Employed persons ('000) (D3)_UPSR/UPSRA or equivalent,Labour Force ('000) (D3)_Certificate,Labour Force ('000) (D3)_Degree,Labour Force ('000) (D3)_Diploma,Labour Force ('000) (D3)_No certificate,Labour Force ('000) (D3)_Not applicable,Labour Force ('000) (D3)_PT3/PMR/SRP/LCE/SRA or equivalent,Labour Force ('000) (D3)_Religious certificate,Labour Force ('000) (D3)_SPM or equivalent,Labour Force ('000) (D3)_STPM or equivalent,Labour Force ('000) (D3)_UPSR/UPSRA or equivalent,index_y_,national_Employed persons ('000) (D3)_Certificate,national_Employed persons ('000) (D3)_Degree,national_Employed persons ('000) (D3)_Diploma,national_Employed persons ('000) (D3)_No certificate,national_Employed persons ('000) (D3)_Not applicable,national_Employed persons ('000) (D3)_PT3/PMR/SRP/LCE/SRA or equivalent,national_Employed persons ('000) (D3)_Religious certificate,national_Employed persons ('000) (D3)_SPM or equivalent,national_Employed persons ('000) (D3)_STPM or equivalent,national_Employed persons ('000) (D3)_UPSR/UPSRA or equivalent,national_Labour Force ('000) (D3)_Certificate,national_Labour Force ('000) (D3)_Degree,national_Labour Force ('000) (D3)_Diploma,national_Labour Force ('000) (D3)_No certificate,national_Labour Force ('000) (D3)_Not applicable,national_Labour Force ('000) (D3)_PT3/PMR/SRP/LCE/SRA or equivalent,national_Labour Force ('000) (D3)_Religious certificate,national_Labour Force ('000) (D3)_SPM or equivalent,national_Labour Force ('000) (D3)_STPM or equivalent,national_Labour Force ('000) (D3)_UPSR/UPSRA or equivalent,Price type (D2),National GDP (RM Million) (D2),national_gdp_growth (%) (D2),national_lf ('000) (D1),national_lf_employed ('000) (D1),national_lf_unemployed ('000) (D1),national_lf_outside ('000) (D1),national_p_rate (%) (D1),national_ep_ratio (%) (D1),national_u_rate (%) (D1),national_CPI (D4),national_Inflation Rate (%) (D4),national_IPI (D5),national_Industrial Production Rate (%) (D5)
377,2007,Sarawak,39.8,121.6,138.4,132.5,129.9,121.8,104.9,82.1,51.1,32.1,50.2,139.1,145.7,135.9,130.7,123.0,105.7,83.1,51.4,32.6,369,397.7,1466.6,1736.6,1532.6,1420.9,1297.3,1107.7,860.7,471.2,246.8,476.4,1615.8,1793.4,1552.5,1434.0,1307.9,1117.0,869.9,473.5,249.1,4.2,4.4,3.4,3.1,377.0,15.9,57.3,47.7,339,92.6,127.5,-,250.5,23.7,-,16.9,59.1,50,350.8,94,133.3,-,266.3,27.1,-,369.0,241.6,784.9,743.3,"2,888.90",447,"1,453.10",-,"3,655.30",323.9,-,255.3,812.8,768.8,"2,957.50",455.2,"1,494.90",-,"3,801.90",342.9,-,Current Prices,665340.0,11.487573393388573,10889.5,10538.1,351.4,6330.1,63.2,61.2,3.2,105.68333333333332,2.0109395109395063,107.28954911581691,2.381175405514598
378,2007,Selangor,49.0,230.3,366.6,363.3,314.9,269.6,221.0,158.1,69.3,22.1,59.6,253.9,378.0,366.5,318.8,272.9,224.1,161.6,69.7,23.0,369,397.7,1466.6,1736.6,1532.6,1420.9,1297.3,1107.7,860.7,471.2,246.8,476.4,1615.8,1793.4,1552.5,1434.0,1307.9,1117.0,869.9,473.5,249.1,2.8,3.1,3.4,3.1,378.0,66.1,273.8,215.2,383.7,46.2,241.8,-,770.3,66.9,-,68.4,280.1,222.7,394.9,47.4,249.5,-,796.9,67.9,-,369.0,241.6,784.9,743.3,"2,888.90",447,"1,453.10",-,"3,655.30",323.9,-,255.3,812.8,768.8,"2,957.50",455.2,"1,494.90",-,"3,801.90",342.9,-,Current Prices,665340.0,11.487573393388573,10889.5,10538.1,351.4,6330.1,63.2,61.2,3.2,105.68333333333332,2.0109395109395063,107.28954911581691,2.381175405514598
379,2007,Terengganu,15.0,57.0,61.0,43.9,43.8,43.2,38.8,31.2,18.3,10.9,16.7,61.9,63.1,44.3,44.2,43.3,38.9,31.3,18.3,10.9,369,397.7,1466.6,1736.6,1532.6,1420.9,1297.3,1107.7,860.7,471.2,246.8,476.4,1615.8,1793.4,1552.5,1434.0,1307.9,1117.0,869.9,473.5,249.1,3.0,2.4,3.4,3.1,379.0,11.3,23.8,26.4,89.3,13.7,49.4,-,136.2,13.2,-,11.9,24.8,27.6,90.1,13.7,50,-,141,13.7,-,369.0,241.6,784.9,743.3,"2,888.90",447,"1,453.10",-,"3,655.30",323.9,-,255.3,812.8,768.8,"2,957.50",455.2,"1,494.90",-,"3,801.90",342.9,-,Current Prices,665340.0,11.487573393388573,10889.5,10538.1,351.4,6330.1,63.2,61.2,3.2,105.68333333333332,2.0109395109395063,107.28954911581691,2.381175405514598
380,2007,W.P. Kuala Lumpur,14.7,66.8,113.0,128.7,106.7,87.1,74.2,54.9,26.1,9.9,17.4,72.4,117.6,131.1,109.0,88.0,74.8,55.7,26.5,9.9,369,397.7,1466.6,1736.6,1532.6,1420.9,1297.3,1107.7,860.7,471.2,246.8,476.4,1615.8,1793.4,1552.5,1434.0,1307.9,1117.0,869.9,473.5,249.1,2.8,2.9,3.4,3.1,380.0,15.2,101.3,71.4,112.1,5.4,92.8,-,265.7,18.3,-,16,103,72.4,114.9,6.1,95.4,-,275.8,18.8,-,369.0,241.6,784.9,743.3,"2,888.90",447,"1,453.10",-,"3,655.30",323.9,-,255.3,812.8,768.8,"2,957.50",455.2,"1,494.90",-,"3,801.90",342.9,-,Current Prices,665340.0,11.487573393388573,10889.5,10538.1,351.4,6330.1,63.2,61.2,3.2,105.68333333333332,2.0109395109395063,107.28954911581691,2.381175405514598
381,2007,W.P. Labuan,1.8,5.7,5.2,4.4,4.1,4.3,3.3,2.2,1.3,0.3,2.4,6.3,5.4,4.5,4.1,4.3,3.3,2.2,1.3,0.3,369,397.7,1466.6,1736.6,1532.6,1420.9,1297.3,1107.7,860.7,471.2,246.8,476.4,1615.8,1793.4,1552.5,1434.0,1307.9,1117.0,869.9,473.5,249.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,2008,Johor,43.7,188.2,216.2,194.0,174.2,154.5,132.0,97.1,54.7,29.2,48.5,201.3,219.6,195.7,176.5,156.1,132.7,98.1,55.2,29.5,385,393.3,1475.9,1776.7,1557.1,1421.5,1313.1,1119.7,872.7,476.8,252.8,478.8,1619.5,1831.5,1578.3,1437.9,1328.2,1132.6,882.5,482.7,256.0,2.2,2.2,3.7,3.2,382.0,27,66.2,90.3,95.7,35.7,198.2,-,515.1,42.7,212.9,28,67.3,91.9,96.5,36.4,202.5,-,529.9,43.1,217.4,385.0,205,874.1,786.1,"1,402.40",474.7,"1,505.40",-,"3,862.30",340,"1,209.40",220.7,901.8,812.6,"1,426.30",488.9,"1,550.20",-,"4,020.40",359.2,"1,248.00",Current Prices,769949.0,15.72263804971894,11028.1,10659.6,368.5,6575.7,62.6,60.6,3.3,111.43333333333334,5.4407822110077415,108.07819374756316,0.735061931237054
383,2008,Kedah,25.2,102.2,114.7,83.3,77.5,83.2,73.0,63.0,35.2,18.6,30.9,116.9,119.3,84.3,77.9,83.6,73.3,63.0,35.2,18.6,385,393.3,1475.9,1776.7,1557.1,1421.5,1313.1,1119.7,872.7,476.8,252.8,478.8,1619.5,1831.5,1578.3,1437.9,1328.2,1132.6,882.5,482.7,256.0,4.4,3.5,3.7,3.2,383.0,15.6,40.9,43.2,123.1,24.3,108.8,-,250.8,27.5,41.9,18,42.8,45.8,123.6,24.5,111,-,264.8,29.5,43,385.0,205,874.1,786.1,"1,402.40",474.7,"1,505.40",-,"3,862.30",340,"1,209.40",220.7,901.8,812.6,"1,426.30",488.9,"1,550.20",-,"4,020.40",359.2,"1,248.00",Current Prices,769949.0,15.72263804971894,11028.1,10659.6,368.5,6575.7,62.6,60.6,3.3,111.43333333333334,5.4407822110077415,108.07819374756316,0.735061931237054
384,2008,Kelantan,16.6,76.4,83.8,48.6,47.1,58.4,53.7,49.1,32.1,20.6,19.3,84.8,86.1,49.0,47.3,58.5,53.9,49.2,32.1,20.6,385,393.3,1475.9,1776.7,1557.1,1421.5,1313.1,1119.7,872.7,476.8,252.8,478.8,1619.5,1831.5,1578.3,1437.9,1328.2,1132.6,882.5,482.7,256.0,3.4,2.6,3.7,3.2,384.0,11.9,33.2,32.9,94.5,32.7,66.6,-,169.5,26.7,18.4,13,35.2,34,94.8,32.9,67.6,-,176.3,28.3,19,385.0,205,874.1,786.1,"1,402.40",474.7,"1,505.40",-,"3,862.30",340,"1,209.40",220.7,901.8,812.6,"1,426.30",488.9,"1,550.20",-,"4,020.40",359.2,"1,248.00",Current Prices,769949.0,15.72263804971894,11028.1,10659.6,368.5,6575.7,62.6,60.6,3.3,111.43333333333334,5.4407822110077415,108.07819374756316,0.735061931237054
386,2008,Melaka,9.8,40.9,50.7,40.2,37.5,35.2,30.5,22.9,12.7,6.4,10.5,42.7,51.1,40.2,37.5,35.2,30.5,22.9,12.7,6.4,385,393.3,1475.9,1776.7,1557.1,1421.5,1313.1,1119.7,872.7,476.8,252.8,478.8,1619.5,1831.5,1578.3,1437.9,1328.2,1132.6,882.5,482.7,256.0,1.5,0.8,3.7,3.2,386.0,11.1,22.9,24.1,27.1,4.4,40.5,-,119.1,7.9,29.5,11.4,23.4,24.6,27.3,4.4,40.9,-,120,8.2,29.7,385.0,205,874.1,786.1,"1,402.40",474.7,"1,505.40",-,"3,862.30",340,"1,209.40",220.7,901.8,812.6,"1,426.30",488.9,"1,550.20",-,"4,020.40",359.2,"1,248.00",Current Prices,769949.0,15.72263804971894,11028.1,10659.6,368.5,6575.7,62.6,60.6,3.3,111.43333333333334,5.4407822110077415,108.07819374756316,0.735061931237054
387,2008,Negeri Sembilan,12.5,58.6,66.9,53.5,48.2,45.2,40.4,33.8,19.0,9.0,15.1,63.6,68.9,54.1,48.8,45.8,40.8,34.1,19.2,9.1,385,393.3,1475.9,1776.7,1557.1,1421.5,1313.1,1119.7,872.7,476.8,252.8,478.8,1619.5,1831.5,1578.3,1437.9,1328.2,1132.6,882.5,482.7,256.0,3.3,3.0,3.7,3.2,387.0,9.6,26.3,32.5,77.8,9,51.7,-,142.8,8.2,29.1,10.5,26.9,33.7,78.9,9.1,52.8,-,149,8.4,30.1,385.0,205,874.1,786.1,"1,402.40",474.7,"1,505.40",-,"3,862.30",340,"1,209.40",220.7,901.8,812.6,"1,426.30",488.9,"1,550.20",-,"4,020.40",359.2,"1,248.00",Current Prices,769949.0,15.72263804971894,11028.1,10659.6,368.5,6575.7,62.6,60.6,3.3,111.43333333333334,5.4407822110077415,108.07819374756316,0.735061931237054
388,2008,Pahang,23.6,92.8,101.2,73.4,69.5,70.6,61.5,48.1,31.1,18.0,26.7,101.0,103.5,74.1,69.9,70.9,61.7,48.5,31.3,18.1,385,393.3,1475.9,1776.7,1557.1,1421.5,1313.1,1119.7,872.7,476.8,252.8,478.8,1619.5,1831.5,1578.3,1437.9,1328.2,1132.6,882.5,482.7,256.0,3.9,2.0,3.7,3.2,388.0,13.1,29.5,32.3,77.1,25.5,87.8,-,224.3,15.8,84.5,13.7,30.4,33.7,77.6,25.7,89.1,-,232.3,17.4,85.7,385.0,205,874.1,786.1,"1,402.40",474.7,"1,505.40",-,"3,862.30",340,"1,209.40",220.7,901.8,812.6,"1,426.30",488.9,"1,550.20",-,"4,020.40",359.2,"1,248.00",Current Prices,769949.0,15.72263804971894,11028.1,10659.6,368.5,6575.7,62.6,60.6,3.3,111.43333333333334,5.4407822110077415,108.07819374756316,0.735061931237054
389,2008,Perak,30.2,138.0,144.2,99.6,95.1,100.9,91.6,82.4,49.2,27.8,36.7,153.2,149.2,100.1,96.2,102.3,92.9,83.4,50.0,28.5,385,393.3,1475.9,1776.7,1557.1,1421.5,1313.1,1119.7,872.7,476.8,252.8,478.8,1619.5,1831.5,1578.3,1437.9,1328.2,1132.6,882.5,482.7,256.0,4.7,3.3,3.7,3.2,389.0,14.6,37.8,46.8,135.2,27.2,144.5,-,320.8,23.7,108.4,15.8,39.8,49.7,137.6,27.7,148,-,336.4,25.4,112.1,385.0,205,874.1,786.1,"1,402.40",474.7,"1,505.40",-,"3,862.30",340,"1,209.40",220.7,901.8,812.6,"1,426.30",488.9,"1,550.20",-,"4,020.40",359.2,"1,248.00",Current Prices,769949.0,15.72263804971894,11028.1,10659.6,368.5,6575.7,62.6,60.6,3.3,111.43333333333334,5.4407822110077415,108.07819374756316,0.735061931237054
390,2008,Perlis,3.5,12.8,14.2,8.2,8.4,10.2,9.1,7.4,4.7,3.1,4.0,14.1,14.6,8.2,8.5,10.2,9.1,7.5,4.7,3.1,385,393.3,1475.9,1776.7,1557.1,1421.5,1313.1,1119.7,872.7,476.8,252.8,478.8,1619.5,1831.5,1578.3,1437.9,1328.2,1132.6,882.5,482.7,256.0,3.0,2.9,3.7,3.2,390.0,2.3,6.1,5.1,7.7,2.7,13.3,-,33.2,4,7.1,2.5,6.4,5.3,7.8,2.7,13.5,-,34.3,4.2,7.2,385.0,205,874.1,786.1,"1,402.40",474.7,"1,505.40",-,"3,862.30",340,"1,209.40",220.7,901.8,812.6,"1,426.30",488.9,"1,550.20",-,"4,020.40",359.2,"1,248.00",Current Prices,769949.0,15.72263804971894,11028.1,10659.6,368.5,6575.7,62.6,60.6,3.3,111.43333333333334,5.4407822110077415,108.07819374756316,0.735061931237054
391,2008,Pulau Pinang,19.8,85.8,112.4,110.2,95.2,82.0,71.4,53.7,28.6,15.9,22.5,90.3,114.3,111.1,95.9,82.9,72.5,54.1,28.9,15.9,385,393.3,1475.9,1776.7,1557.1,1421.5,1313.1,1119.7,872.7,476.8,252.8,478.8,1619.5,1831.5,1578.3,1437.9,1328.2,1132.6,882.5,482.7,256.0,1.6,2.2,3.7,3.2,391.0,15.9,68.8,59.2,94.4,11.2,98.1,-,245.9,20.1,61.3,16.4,69.8,60.1,95.3,11.3,100.3,-,251.3,20.5,63.3,385.0,205,874.1,786.1,"1,402.40",474.7,"1,505.40",-,"3,862.30",340,"1,209.40",220.7,901.8,812.6,"1,426.30",488.9,"1,550.20",-,"4,020.40",359.2,"1,248.00",Current Prices,769949.0,15.72263804971894,11028.1,10659.6,368.5,6575.7,62.6,60.6,3.3,111.43333333333334,5.4407822110077415,108.07819374756316,0.735061931237054
392,2008,Sabah,92.9,194.3,203.8,171.9,154.6,143.4,113.2,83.4,47.4,25.6,114.0,217.9,212.3,174.6,156.8,144.7,115.3,84.7,48.1,25.7,385,393.3,1475.9,1776.7,1557.1,1421.5,1313.1,1119.7,872.7,476.8,252.8,478.8,1619.5,1831.5,1578.3,1437.9,1328.2,1132.6,882.5,482.7,256.0,5.7,4.5,3.7,3.2,392.0,11.4,57.9,56,250.5,147,151.5,-,311.4,39.6,205.2,13.1,60.1,59.7,258.3,153.4,158.4,-,333.6,44.7,213,385.0,205,874.1,786.1,"1,402.40",474.7,"1,505.40",-,"3,862.30",340,"1,209.40",220.7,901.8,812.6,"1,426.30",488.9,"1,550.20",-,"4,020.40",359.2,"1,248.00",Current Prices,769949.0,15.72263804971894,11028.1,10659.6,368.5,6575.7,62.6,60.6,3.3,111.43333333333334,5.4407822110077415,108.07819374756316,0.735061931237054
393,2008,Sarawak,36.3,117.5,137.4,129.6,125.2,117.3,101.0,79.7,48.4,29.2,51.2,134.9,145.6,132.0,127.0,119.3,102.4,80.9,49.9,29.9,385,393.3,1475.9,1776.7,1557.1,1421.5,1313.1,1119.7,872.7,476.8,252.8,478.8,1619.5,1831.5,1578.3,1437.9,1328.2,1132.6,882.5,482.7,256.0,5.2,5.3,3.7,3.2,393.0,10.1,48.8,45.2,132.3,80.3,137.3,-,273.3,29.9,164.4,11.9,51.3,47,136.2,82.5,144,-,293.8,33,173.3,385.0,205,874.1,786.1,"1,402.40",474.7,"1,505.40",-,"3,862.30",340,"1,209.40",220.7,901.8,812.6,"1,426.30",488.9,"1,550.20",-,"4,020.40",359.2,"1,248.00",Current Prices,769949.0,15.72263804971894,11028.1,10659.6,368.5,6575.7,62.6,60.6,3.3,111.43333333333334,5.4407822110077415,108.07819374756316,0.735061931237054
394,2008,Selangor,52.5,237.0,349.8,367.4,326.1,273.7,224.9,163.0,70.4,27.3,66.0,255.9,359.5,374.5,330.8,278.3,228.9,166.4,71.6,27.9,385,393.3,1475.9,1776.7,1557.1,1421.5,1313.1,1119.7,872.7,476.8,252.8,478.8,1619.5,1831.5,1578.3,1437.9,1328.2,1132.6,882.5,482.7,256.0,3.4,3.0,3.7,3.2,394.0,37.1,305.5,206.5,180.8,50.7,273.9,-,817.4,54.1,165.9,39.2,314.9,211.8,184.4,53.4,282.7,-,846.5,55.8,171,385.0,205,874.1,786.1,"1,402.40",474.7,"1,505.40",-,"3,862.30",340,"1,209.40",220.7,901.8,812.6,"1,426.30",488.9,"1,550.20",-,"4,020.40",359.2,"1,248.00",Current Prices,769949.0,15.72263804971894,11028.1,10659.6,368.5,6575.7,62.6,60.6,3.3,111.43333333333334,5.4407822110077415,108.07819374756316,0.735061931237054
395,2008,Terengganu,14.0,59.2,68.4,45.1,43.1,45.2,38.9,31.6,19.2,10.8,16.2,65.8,71.4,45.5,43.3,45.7,39.0,31.7,19.4,10.8,385,393.3,1475.9,1776.7,1557.1,1421.5,1313.1,1119.7,872.7,476.8,252.8,478.8,1619.5,1831.5,1578.3,1437.9,1328.2,1132.6,882.5,482.7,256.0,4.5,2.9,3.7,3.2,395.0,14,27,28.2,32.6,14.1,49.8,-,142,15.2,52.6,15.4,27.8,29.8,32.8,14.4,52,-,147.1,16,53.5,385.0,205,874.1,786.1,"1,402.40",474.7,"1,505.40",-,"3,862.30",340,"1,209.40",220.7,901.8,812.6,"1,426.30",488.9,"1,550.20",-,"4,020.40",359.2,"1,248.00",Current Prices,769949.0,15.72263804971894,11028.1,10659.6,368.5,6575.7,62.6,60.6,3.3,111.43333333333334,5.4407822110077415,108.07819374756316,0.735061931237054
396,2008,W.P. Kuala Lumpur,11.0,66.6,107.7,127.7,115.6,89.4,74.8,54.9,23.2,11.1,15.1,70.7,110.5,130.4,117.3,90.8,75.8,55.6,23.5,11.3,385,393.3,1475.9,1776.7,1557.1,1421.5,1313.1,1119.7,872.7,476.8,252.8,478.8,1619.5,1831.5,1578.3,1437.9,1328.2,1132.6,882.5,482.7,256.0,2.3,2.9,3.7,3.2,396.0,10.8,101.4,82.1,71.5,6.3,78.7,-,285.3,23.2,22.9,11.1,103.5,83.8,73,6.5,82.3,-,293.2,23.3,24.3,385.0,205,874.1,786.1,"1,402.40",474.7,"1,505.40",-,"3,862.30",340,"1,209.40",220.7,901.8,812.6,"1,426.30",488.9,"1,550.20",-,"4,020.40",359.2,"1,248.00",Current Prices,769949.0,15.72263804971894,11028.1,10659.6,368.5,6575.7,62.6,60.6,3.3,111.43333333333334,5.4407822110077415,108.07819374756316,0.735061931237054
397,2008,W.P. Labuan,1.6,5.5,5.3,4.5,4.0,3.9,3.7,2.6,1.0,0.4,2.3,6.3,5.4,4.6,4.1,4.0,3.7,2.6,1.0,0.4,385,393.3,1475.9,1776.7,1557.1,1421.5,1313.1,1119.7,872.7,476.8,252.8,478.8,1619.5,1831.5,1578.3,1437.9,1328.2,1132.6,882.5,482.7,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,2009,Johor,38.6,188.8,221.8,196.4,175.6,162.9,133.4,101.0,60.5,27.3,44.2,207.8,229.5,199.6,177.4,164.9,135.2,103.0,60.8,27.5,401,370.2,1451.1,1841.8,1604.1,1445.7,1353.0,1137.9,913.8,521.7,258.0,452.4,1614.8,1905.7,1632.5,1464.4,1369.8,1156.7,926.8,530.0,262.2,3.5,3.1,3.8,3.6,398.0,25.5,81.2,96.3,54.7,30.9,198.1,-,555.3,42.7,221.5,27.1,83.4,100.1,55.7,32.3,204.4,-,576.3,43.8,226.9,401.0,234.4,"1,003.80",908.8,"1,123.50",426,"1,509.20",-,"3,970.60",354.8,"1,366.40",251.7,"1,034.60",940.9,"1,151.20",438.9,"1,563.70",-,"4,150.50",372.7,"1,411.00",Current Prices,712857.0,-7.415036580344935,11315.3,10897.3,418.0,6665.7,62.9,60.6,3.7,112.1,0.5982650314089056,99.92724971349965,-7.5417100817779845
399,2009,Kedah,25.7,102.3,123.1,91.1,79.4,81.9,74.1,63.7,39.9,20.4,31.6,118.5,128.2,92.5,80.4,82.5,74.5,64.1,39.9,20.4,401,370.2,1451.1,1841.8,1604.1,1445.7,1353.0,1137.9,913.8,521.7,258.0,452.4,1614.8,1905.7,1632.5,1464.4,1369.8,1156.7,926.8,530.0,262.2,4.9,3.8,3.8,3.6,399.0,20.9,44.2,54.5,90.4,19.7,112.8,-,268,26.4,64.7,23.2,47.2,57.2,91.4,19.8,117.3,-,282.5,27.2,66.7,401.0,234.4,"1,003.80",908.8,"1,123.50",426,"1,509.20",-,"3,970.60",354.8,"1,366.40",251.7,"1,034.60",940.9,"1,151.20",438.9,"1,563.70",-,"4,150.50",372.7,"1,411.00",Current Prices,712857.0,-7.415036580344935,11315.3,10897.3,418.0,6665.7,62.9,60.6,3.7,112.1,0.5982650314089056,99.92724971349965,-7.5417100817779845
400,2009,Kelantan,19.4,77.3,94.5,53.8,45.0,58.4,54.6,48.8,33.0,20.5,21.4,84.0,97.2,54.4,45.0,58.5,54.6,49.0,33.1,20.6,401,370.2,1451.1,1841.8,1604.1,1445.7,1353.0,1137.9,913.8,521.7,258.0,452.4,1614.8,1905.7,1632.5,1464.4,1369.8,1156.7,926.8,530.0,262.2,2.9,2.2,3.8,3.6,400.0,13.7,34,34.1,73,31.3,83.1,-,176.2,25.2,34.5,15,35.2,35.3,73.4,31.4,84.1,-,181.6,26.9,35,401.0,234.4,"1,003.80",908.8,"1,123.50",426,"1,509.20",-,"3,970.60",354.8,"1,366.40",251.7,"1,034.60",940.9,"1,151.20",438.9,"1,563.70",-,"4,150.50",372.7,"1,411.00",Current Prices,712857.0,-7.415036580344935,11315.3,10897.3,418.0,6665.7,62.9,60.6,3.7,112.1,0.5982650314089056,99.92724971349965,-7.5417100817779845
402,2009,Melaka,8.9,40.7,50.9,39.9,37.3,34.5,29.4,24.0,12.8,5.6,10.4,43.4,51.9,40.8,37.5,34.8,29.6,24.0,12.9,5.6,401,370.2,1451.1,1841.8,1604.1,1445.7,1353.0,1137.9,913.8,521.7,258.0,452.4,1614.8,1905.7,1632.5,1464.4,1369.8,1156.7,926.8,530.0,262.2,2.1,2.5,3.8,3.6,402.0,10.3,24.1,24.7,17,6.3,39.1,-,122,8.3,32.3,10.7,24.6,25.4,17.1,6.5,39.9,-,125.3,8.6,32.8,401.0,234.4,"1,003.80",908.8,"1,123.50",426,"1,509.20",-,"3,970.60",354.8,"1,366.40",251.7,"1,034.60",940.9,"1,151.20",438.9,"1,563.70",-,"4,150.50",372.7,"1,411.00",Current Prices,712857.0,-7.415036580344935,11315.3,10897.3,418.0,6665.7,62.9,60.6,3.7,112.1,0.5982650314089056,99.92724971349965,-7.5417100817779845
403,2009,Negeri Sembilan,9.8,56.6,67.7,55.2,49.8,47.2,39.8,33.5,19.1,7.8,12.9,62.9,70.1,56.5,50.7,47.8,40.1,33.9,19.3,8.0,401,370.2,1451.1,1841.8,1604.1,1445.7,1353.0,1137.9,913.8,521.7,258.0,452.4,1614.8,1905.7,1632.5,1464.4,1369.8,1156.7,926.8,530.0,262.2,3.7,4.0,3.8,3.6,403.0,12.1,26.3,36.8,77.3,6.8,40.3,-,142.5,9.6,34.8,12.9,27,38.4,78.6,6.9,41.8,-,151,9.8,35.8,401.0,234.4,"1,003.80",908.8,"1,123.50",426,"1,509.20",-,"3,970.60",354.8,"1,366.40",251.7,"1,034.60",940.9,"1,151.20",438.9,"1,563.70",-,"4,150.50",372.7,"1,411.00",Current Prices,712857.0,-7.415036580344935,11315.3,10897.3,418.0,6665.7,62.9,60.6,3.7,112.1,0.5982650314089056,99.92724971349965,-7.5417100817779845
404,2009,Pahang,20.4,89.9,108.5,76.2,70.0,71.3,63.2,51.8,32.7,19.9,24.3,99.3,111.0,76.9,70.7,71.5,63.7,52.2,32.7,20.1,401,370.2,1451.1,1841.8,1604.1,1445.7,1353.0,1137.9,913.8,521.7,258.0,452.4,1614.8,1905.7,1632.5,1464.4,1369.8,1156.7,926.8,530.0,262.2,3.8,2.6,3.8,3.6,404.0,13.3,35.5,39.3,38.9,23.9,94.1,-,220.5,17.3,120.8,14.4,36.8,41.1,39.4,24.1,96.4,-,229.9,17.8,122.3,401.0,234.4,"1,003.80",908.8,"1,123.50",426,"1,509.20",-,"3,970.60",354.8,"1,366.40",251.7,"1,034.60",940.9,"1,151.20",438.9,"1,563.70",-,"4,150.50",372.7,"1,411.00",Current Prices,712857.0,-7.415036580344935,11315.3,10897.3,418.0,6665.7,62.9,60.6,3.7,112.1,0.5982650314089056,99.92724971349965,-7.5417100817779845
